cantico_id,club_id,equipo_mencionado_fuente,titulo_referencia,letra_original,contexto_cantico,referente_contextual,fuente_contexto,estado_contexto,fuente,url,fecha_consulta,fecha_publicacion,metodo_adquisicion,numero_palabras,estado_verificacion,posible_similar_a,revision_manual,observacion_revision
CAN0361,CLU014,Independiente Santa Fe,Orgullo bogotano,"Vamos el expreso
Orgullo bogotano
Ustedes pongan huevos
Que nosotros en la buena y en la mala alentamos
Porque te quiero te quiero leon
Porque te amo con loca pasion
Un sentimiento sin explicacion
Porque yo te quiero te llevo en el corazon",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/orgullo-bogotano/,2026-09-01,,Copiado de texto público mediante extracción reproducible,43,aceptado,,No,
CAN0362,CLU014,Independiente Santa Fe,"Oye, ¡gózalo...con mi Santa Fe!","Señoras y señooooores, les voy a presentar
A la bandaaaa… de la capital
primeros si señoreeees , para la eternidad
Y sólo queremoooos… volver la vuelta dar.
Todo el expresoooo…está alentando
Todo el mundo tieneeeee… que estar saltando
Si alguien me pregunta a mí por qué (¿por qué?)
¡Óyelo bien!, ¡escúchalo! … que ésta es
Oye, ¡gózalo...con mi Santa Fe!
Oye, ¡gózalo...con mi Santa Fe!
Oye, ¡gózalo...con mi Santa Fe!",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/oye-gozalocon-mi-santa-fe/,2026-09-01,,Copiado de texto público mediante extracción reproducible,72,aceptado,,No,
CAN0363,CLU014,Independiente Santa Fe,Pediré la luna yo te la dare,"Yo soy de la banda,
Mas loca de todas,
Yo sigo al Expreso,
Siempre a toda hora,
No importa que diga,
La Tomba, la gente,
Yo sigo al expreso,
Siempre hasta la muerte.
Pediré la luna yo te la dare,
Que deje la droga y yo lo pensare,
Pero no me pidas que no vuelva mas,
Porque el Albirrojo es una enfermedad",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/pedire-la-luna-yo-te-la-dare/,2026-09-01,,Copiado de texto público mediante extracción reproducible,62,requiere revisión: similitud,CAN0425,Sí,"Similitud alta conservada: CAN0425 (secuencia=0.984, vocabulario=0.955, longitud=0.969)"
CAN0364,CLU014,Independiente Santa Fe,Pongan huevos huevos albirrojo,"pongan huevos huevos albirrojo
pongan huevos huevos de verdad
que esta noche cueste lo que cueste
esta noche tenemos que ganar",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/pongan-huevos-huevos-albirrojo/,2026-09-01,,Copiado de texto público mediante extracción reproducible,21,aceptado,,No,
CAN0365,CLU014,Independiente Santa Fe,Por qué será,"Por qué será,
Que te sigo a todas partes Leon,
Por qué será,
Que no se vivir sin vos,
Un carnaval toda la vida,
El expreso es la pasión,
Si no te veo,
Se me parte el corazón",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/por-que-sera/,2026-09-01,,Copiado de texto público mediante extracción reproducible,38,requiere revisión: similitud,CAN0426,Sí,"Similitud alta conservada: CAN0426 (secuencia=0.974, vocabulario=0.966, longitud=0.950)"
CAN0366,CLU014,Independiente Santa Fe,"Porque el expreso, es alegria","Porque el expreso, es alegria
es lo mas grande, que hay en la vida
siempre lo veo, de la cabeza
vos sos la droga, que no se deja
santafe santafe, vamos vamos santafe,
santafe santafe, vamos vamos santafe",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/porque-el-expreso-es-alegria/,2026-09-01,,Copiado de texto público mediante extracción reproducible,38,aceptado,,No,
CAN0367,CLU014,Independiente Santa Fe,Porque Santa Fe es toda mi vida entera,"Yo, me enamore por completo de este color,
Me declaro adicto al Leon,
Se que a mi la vida mil vueltas me puede dar,
Pero nunca te voy a dejar,
Teñir, con el rojo y blanco todo mi vivir,
Y si no te veo me voy a morir,
Porque Santa Fe es toda mi vida entera,
Oh, no hay hinchada que se pueda comparar,
Porque en todo lado siempre vamo a estar,
No le importa nada y siempre esta de fiesta,
Al expreso, lo sigo alentando para ser primero,
Esa es la gloriosa herencia de mi viejo,
La que me dejo cuando era pequeño,
Pongan huevos, es inexplicable todo lo que siento,
Porque en Japón ya fuimos los primeros,
No necesitamos de ningún dinero,",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/porque-santa-fe-es-toda-mi-vida-entera/,2026-09-01,,Copiado de texto público mediante extracción reproducible,124,requiere revisión: similitud,CAN0387,Sí,"Similitud alta conservada: CAN0387 (secuencia=0.984, vocabulario=0.966, longitud=1.000)"
CAN0368,CLU014,Independiente Santa Fe,Que lo vengan a ver,"que lo vengan a ver
que lo vengan a ver
eso no es un arquero
es una puta de cabaret",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/que-lo-vengan-a-ver/,2026-09-01,,Copiado de texto público mediante extracción reproducible,20,aceptado,,No,
CAN0369,CLU014,Independiente Santa Fe,Que pasó millonarios?,"Qué pasó millonarios, otra vez te quedaste esperando?
Porque gacha está muerto, ese puto murió acribillado
Compraste jugadores y también le pagaste a los jueces
Ensuciaste tu escudo, esa mancha se queda por siempre!
Pero nunca podrás comprar una hinchada oh oh!
Que te aliente en la buena y en la mala oh oh!
Si la tuya siempre te saca en tanqueta
Si vas perdiendo, también puteas
Soy del rojo en la buena y en la mala oh oh!
No me importa ir primero en la tabla oh oh!
Y por es millonarios yo te digo
De que te sirve, ser más campeón
Compraste copas... SOS UN CAGÓN!",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/que-paso-millonarios/,2026-09-01,,Copiado de texto público mediante extracción reproducible,108,aceptado,,No,
CAN0370,CLU014,Independiente Santa Fe,Queremos la copa,"Vamos santafeee
queremos la copaaa
la banda esta loca leon
quiero verte campeon..
yo te voy a alentar como todos los años
esta es mi ilusion la de verte campeon
LEONN",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/queremos-la-copa/,2026-09-01,,Copiado de texto público mediante extracción reproducible,31,aceptado,,No,
CAN0371,CLU014,Independiente Santa Fe,Queremos salir campeones,"Queremos salir campeones este año!
ustedes pongan los huevos que aqui alentamos!
hace mucho tiempo que la vuelta yo quiero dar!
albirrojo hoy no me podes fallar!
vamos santafe, vamos santafe
vamos santafe, vamos santafe",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/queremos-salir-campeones/,2026-09-01,,Copiado de texto público mediante extracción reproducible,35,aceptado,,No,
CAN0372,CLU014,Independiente Santa Fe,Quiero oir todas las voces,"quiero oir todas las voces
alentado al expresooo
quiero ver los jugadores
poniendo todo los guevos
rojo vos sos mi pasion
rojo vos sos mi locura
dejen la vida en la cancha
yo la dejo en la tribuna
dale dale rojo dale dale rojo
dale dale rojo dale dale rojo",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/quiero-oir-todas-las-voces/,2026-09-01,,Copiado de texto público mediante extracción reproducible,50,aceptado,,No,
CAN0373,CLU014,Independiente Santa Fe,Rojo mi buen amigo esta campaña volvere a estar contigo,"rojo, mi buen amigo!
esta campaña volvere a estar contigo!
te alentaremos de corazon!
esta es la banda que te quiere ver campeon!
no me importa lo que digan
lo que digan los demas!
yo te sigo a todas partes!
cada vez te amo mas!!",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/rojo-mi-buen-amigo-esta-campana-volvere-a-estar-contigo/,2026-09-01,,Copiado de texto público mediante extracción reproducible,45,aceptado,,No,
CAN0374,CLU014,Independiente Santa Fe,Santa fe es alegria,"Santafe es alegria (alegria)
de mi corazon
ponga hueva albi rojo
quiero verte otra vez campeon
yo daria mi vida
por esta pasion
ponga hueva albirrojo
quiero verte otra vez campeon
todas la campañas que vivi
todas las canchas donde te segui
cuantos goles por ti celebramos
cuantas veces te alentamos desde que te conoci
siempre, siempre te voy a alentar
voy a seguirte por donde vayas
vamos pongan huevos que ganamos asi todos celebramos yo la vuelta quiero dar",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/santa-fe-es-alegria/,2026-09-01,,Copiado de texto público mediante extracción reproducible,80,aceptado,,No,
CAN0375,CLU014,Independiente Santa Fe,Santa fe fuego interior,"y vamos santafe fuego interior
pones al rojo vivo mi corazon
vamos santafesote
hay que jugar bonito
para ganarles hoy",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/santa-fe-fuego-interior/,2026-09-01,,Copiado de texto público mediante extracción reproducible,20,aceptado,,No,
CAN0376,CLU014,Independiente Santa Fe,Santa Fe ésta es tu hinchada,"Como amarte menos…Si eres mi vivir.
Con esos colores…Me siento morir.
Santa Fe ésta es tu hinchada. Tú te lo buscaste por despertar mi pasión
Encendiste mi hoguera te llevo en el corazón…yo te aliento hasta que muera.
Llévame a la gloria…siempre te seguí.
Con el rojo y blanco…la guardia está aquí.
Santa Fe ésta es tu hinchada. Tú te lo buscaste por despertar mi pasión.
Encendiste mi hoguera te llevo en el corazón…yo te aliento hasta que muera.
Como trasplantarte… a mi corazón.
Como no adorarte… Desde que nací.
Santa Fe ésta es tu hinchada. Tú te lo buscaste por despertar mi pasión.
Encendiste mi hoguera te llevo en el corazón…yo te aliento hasta que muera.",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/santa-fe-esta-es-tu-hinchada/,2026-09-01,,Copiado de texto público mediante extracción reproducible,124,aceptado,,No,
CAN0377,CLU014,Independiente Santa Fe,Ser albirrojo es un honor una pasión,"¡Vamos albirrojo!
¡Vamos albirrojo, vamos albirojo, vamos albirrojo! ¡Vamos albirrojo!
Nadie comprende que este amor se sienta asi,
Que venga a verte,
Y aunque me muera de dolor yo estoy con vos,
Hasta la muerte,
Ser albirrojo es un honor una pasión,
Un sentimiento,
Desde pequeño yo me enamoré de vos,
Por eso vengo,
¡Vamos León!
¡Vamos, vamos, vamos, vamos León!
¡Vamos, vamos, vamos, vamos León!
¡Vamos, vamos el León de mi corazón!(x2)",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/ser-albirrojo-es-un-honor-una-pasion/,2026-09-01,,Copiado de texto público mediante extracción reproducible,74,requiere revisión: similitud,CAN0436,Sí,"Similitud alta conservada: CAN0436 (secuencia=0.993, vocabulario=0.978, longitud=0.986)"
CAN0378,CLU014,Independiente Santa Fe,Señores soy del leon soy bogotano,"señores soy del leon soy bogotano (que chimba)
aqui no somos gallinas ni codiciados(hijueputas)
que orgullo ser del expreso
el mas grande el primer campeon
la guardia sigue alentando de corazon
dale leon dale leon dale leon dale leon",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/senores-soy-del-leon-soy-bogotano/,2026-09-01,,Copiado de texto público mediante extracción reproducible,40,aceptado,,No,
CAN0379,CLU014,Independiente Santa Fe,Señores soy del león del expreso bogotano,"Señores soy del león del expreso bogotano
Por eso juegues donde juegues te voy alentar, pasan los años jugadores la hinchada sigue igual
El sentimiento nunca va a terminar
Desde pequeño yo te vengo a ver
Desde pequeño yo te vengo a alentar
Daría la vida por un campeonato y una vuelta mas",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/senores-soy-del-leon-del-expreso-bogotano/,2026-09-01,,Copiado de texto público mediante extracción reproducible,53,requiere revisión: similitud,CAN0431,Sí,"Similitud alta conservada: CAN0431 (secuencia=0.943, vocabulario=0.927, longitud=1.000)"
CAN0380,CLU014,Independiente Santa Fe,Señores yo dejo todo,"señores yo dejo todo (TODO)
me voy a ver al rojo
porque los jugadores
le van a demostrar
que salen a ganar
quieren salir campeon
que lo llevan adentro
como lo llevo yo",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/senores-yo-dejo-todo/,2026-09-01,,Copiado de texto público mediante extracción reproducible,33,requiere revisión: similitud,CAN0418,Sí,"Similitud alta conservada: CAN0418 (secuencia=0.955, vocabulario=0.931, longitud=0.971)"
CAN0381,CLU014,Independiente Santa Fe,Si tu gente ya te lo demostro,"si tu gente ya te lo demostro
que en la mala siempre te acompaño
si la norte sentada se quedo
MILLONARIOS LA PUTA QUE TE PARIO
santafe me enamore de ti
santafe siempre vas a existir
la alegria de ver a santafe
las gallinas no lo pueden entender",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/si-tu-gente-ya-te-lo-demostro/,2026-09-01,,Copiado de texto público mediante extracción reproducible,48,aceptado,,No,
CAN0382,CLU014,Independiente Santa Fe,Somos de la gloriosa banda de santafe,"Somos de la Gloriosa
de la banda de Santa Fe
la que va a todo lado, la que nadie puede correr
hay que poner más huevos, si la vuelta la queremos dar
albirrojo querido, Bogotá ya es un carnaval
con la banda vamo'a ir a todo lado oooohh
preparate hijo de puta provinciano ooohhh
albirrojo siempre voy a estar contigo
soy de la banda y a vos te sigo
de la cabeza tomando vino",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/somos-de-la-gloriosa-banda-de-santafe/,2026-09-01,,Copiado de texto público mediante extracción reproducible,74,aceptado,,No,
CAN0383,CLU014,Independiente Santa Fe,Somos de la gloriosa banda santafereña,"Somos de la gloriosa banda santafereña
la que va a todo lados la que siempre te alienta
la que va caminando cuando llega al nemesio
enseñando los trapos porque le sobran huevos (porque?)
porque le sobran huevoss",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/somos-de-la-gloriosa-banda-santaferena/,2026-09-01,,Copiado de texto público mediante extracción reproducible,37,aceptado,,No,
CAN0384,CLU014,Independiente Santa Fe,Somos el alma de bogota,"vamos vamos albirrojo vamos albirrojo vamos a ganar
somos la fuerza de un pueblo, somos el alma de bogota
¡rojo te llevo en el alma y cada dia te amo mas!",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/somos-el-alma-de-bogota/,2026-09-01,,Copiado de texto público mediante extracción reproducible,31,aceptado,,No,
CAN0385,CLU014,Independiente Santa Fe,Somos La Fuerza De Un Pueblo,"Cómo explicar el sentimiento que llevo por dentro?
Días y noches esperando por este momento
Nunca Olvidaré, La primera vez
Que vine a la cancha, De ti me enamore
Mi felicidad, Es verte jugar
Somos los primeros, PARA LA ETERNIDAD!
Somos La Fuerza De Un Pueblo PRIMER CAMPEÓN!
Siempre alentando al expreso
Ya todos saben que juega Santa Fe
Esta es La Guardia, Te Vino a Ver!",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/somos-la-fuerza-de-un-pueblo/,2026-09-01,,Copiado de texto público mediante extracción reproducible,67,aceptado,,No,
CAN0386,CLU014,Independiente Santa Fe,Somos los campeones del continente,"Somos los campeones del continente
Y eso nunca nadie lo va a cambiar
Con el león llegamo' a todas las canchas
Y la libertadores quiero ganar
Que amargura ser de miyoz que alegrias no les da
Mientras que con el expreso todo el año es carnaval
Y también le digo al verde
La ganamos sin pagar
No necesitamos narcos como lo hizo nacional",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/somos-los-campeones-del-continente/,2026-09-01,,Copiado de texto público mediante extracción reproducible,63,aceptado,,No,
CAN0387,CLU014,Independiente Santa Fe,Soy Adicto al Leon,"Yo me enamore por completo de este color
Me declaro ADICTO AL LEON
Se, que a mi la vida mil vueltas me puede dar
Pero NUNCA TE VOY A DEJAR
Teñir, con el ROJO y BLANCO todo mi vivir
Y si no te veo me voy a morir
Porque SANTA FE es toda mi vida entera
Oh, no hay hinchada que se pueda comparar
Porque en todo lado siempre vamo' a estar
No le importa nada y siempre esta de fiesta
Al expreso, lo sigo alentando para ser primero
Esta es la gloriosa HERENCIA DE MI VIEJO
La que me dejo cuando era pequeño
Pongan huevo, es inexplicable todo lo que siento
Porque en Japon YA FUIMOS LOS PRIMEROS
No necesitamos de NINGUN dinero",,,,,Barrabrava.net,https://barrabrava.net/independiente-santa-fe/la-guardia-albi-roja-sur/letra/soy-adicto-al-leon/,2026-09-01,,Copiado de texto público mediante extracción reproducible,124,requiere revisión: similitud,CAN0367,Sí,"Similitud alta conservada: CAN0367 (secuencia=0.984, vocabulario=0.966, longitud=1.000)"
